Time_s,Current_A,V_model,SoC_model,V_rc,y1,y2
0.0,2.0,4.008013697005132,0.9999010396962641,0.03128221013578863,4408.058005156496,2939.1901086808184
0.3635789323655638,2.0,3.982763619064344,0.9998020793925282,0.05564481988574505,4407.331528641216,2939.189427331367
0.7271578647311276,2.0,3.9635649358950764,0.9997031190887925,0.07461843943667415,4406.605731879321,2939.1880662285307
1.0907367970966915,2.0,3.9477882661311146,0.9996041587850565,0.08939510920063665,4405.880613278482,2939.186026964638
1.4543157294622553,2.0,3.936280184147753,0.9995051984813207,0.10090319118399821,4405.156171250102,2939.183311128287
1.8178946618278191,2.0,3.927317680887461,0.9994062381775849,0.10986569444429012,4404.432404209303,2939.179920304355
2.181473594193383,2.0,3.9193376763300654,0.9993072778738489,0.11684569900168548,4403.709310574921,2939.175856074006
2.5450525265589468,2.0,3.913901643314924,0.9992083175701131,0.12228173201682696,4402.986888769496,2939.1711200147
2.9086314589245106,2.0,3.9096680565459296,0.9991093572663774,0.12651531878582115,4402.265137219262,2939.1657137002026
3.2722103912900744,2.0,3.9063709358550365,0.9990103969626416,0.12981243947671456,4401.544054354142,2939.1596387005925
3.6357893236556382,2.0,3.9038031356790874,0.9989114366589057,0.13238023965266327,4400.823638607733,2939.15289658227
3.999368256021202,2.0,3.9008033308912884,0.9988124763551699,0.13438004444046303,4400.103888417306,2939.145488907967
4.362947188386766,2.0,3.89924588135656,0.998713516051434,0.13593749397519142,4399.384802223788,2939.1374172367537
4.72652612075233,2.0,3.8980329384393193,0.9986145557476983,0.1371504368924321,4398.666378471762,2939.1286831240486
5.0901050531178935,2.0,3.8970882975455514,0.9985155954439625,0.13809507778620003,4397.948615609453,2939.119288121627
5.453683985483457,2.0,3.8953526104777634,0.9984166351402266,0.1388307648539878,4397.23151208872,2939.109233777629
5.817262917849021,2.0,3.8947796568132746,0.9983176748364907,0.13940371851847638,4396.51506636505,2939.0985216365675
6.180841850214585,2.0,3.8943334400507075,0.9982187145327549,0.13984993528104375,4395.799276897548,2939.087153239338
6.544420782580149,2.0,3.8939859260866,0.9981197542290191,0.1401974492451508,4395.084142148929,2939.0751301232267
6.907999714945713,2.0,3.8937152819392256,0.9980207939252832,0.1404680933925256,4394.369660585507,2939.0624538219176
7.2715786473112765,2.0,3.8935045040653162,0.9979218336215474,0.1406788712664348,4393.655830677189,2939.0491258655034
7.63515757967684,2.0,3.8926487601451565,0.9978228733178114,0.14084302523968942,4392.94265089747,2939.035147780491
7.998736512042404,2.0,3.8922125068491464,0.9977239130140756,0.1409708684826044,4392.230119723417,2939.0205210898134
8.362315444407969,2.0,3.892112942431454,0.9976249527103398,0.14107043290029697,4391.518235635665,2939.005247312834
8.725894376773532,2.0,3.8920354015849887,0.9975259924066038,0.141147973746762,4390.8069971184095,2938.9893279653584
9.089473309139095,2.0,3.8919750127130417,0.9974270321028681,0.14120836261870898,4390.096402659396,2938.9727645596413
9.45305224150466,2.0,3.8919279818122807,0.9973280717991323,0.14125539351947008,4389.386450749911,2938.955558604395
9.816631173870224,2.0,3.891819052311693,0.9972291114953963,0.1412920212218114,4388.677139884778,2938.9377116047967
10.180210106235787,2.0,3.890862828426674,0.9971301511916605,0.1413205469050769,4387.968468562344,2938.9192250624988
10.54378903860135,2.0,3.8908406126022097,0.9970311908879246,0.14134276272954172,4387.260435284476,2938.9001004756356
10.907367970966915,2.0,3.89082331090072,0.9969322305841888,0.1413600644310315,4386.553038556549,2938.880339338832
11.27094690333248,2.0,3.890809836322051,0.996833270280453,0.1413735390097002,4385.846276887438,2938.8599431432117
11.634525835698042,2.0,3.8907993423096325,0.9967343099767171,0.14138403302211897,4385.140148789513,2938.838913376406
11.998104768063605,2.0,3.890791169564543,0.9966353496729812,0.14139220576720823,4384.434652778627,2938.81725152256
12.36168370042917,2.0,3.8897848046242673,0.9965363893692454,0.1413985707074836,4383.729787374113,2938.794959062344
12.725262632794735,2.0,3.889779847603797,0.9964374290655095,0.14140352772795428,4383.025551098767,2938.772037472958
13.088841565160298,2.0,3.8897759870723725,0.9963384687617737,0.14140738825937854,4382.32194247885,2938.7484882281433
13.45242049752586,2.0,3.8897729804874763,0.9962395084580379,0.1414103948442748,4381.618960044075,2938.724312798188
13.815999429891425,2.0,3.8897706389568047,0.996140548154302,0.14141273637494642,4380.916602327596,2938.699512649936
14.17957836225699,2.0,3.889768815370884,0.9960415878505661,0.14141455996086705,4380.214867866005,2938.6740892467956
14.543157294622553,2.0,3.889767395160741,0.9959426275468303,0.14141598017101004,4379.513755199323,2938.6480440487467
14.906736226988116,2.0,3.889229197802737,0.9958436672430946,0.1414170862317815,4378.813262870989,2938.6213785123496
15.27031515935368,2.0,3.8887654276989743,0.9957447069393587,0.14141794763277646,4378.1133894278555,2938.594094090752
15.633894091719245,2.0,3.8887647568392048,0.9956457466356228,0.14141861849254586,4377.414133420179,2938.566192233698
15.997473024084808,2.0,3.888764234373091,0.995546786331887,0.1414191409586596,4376.71549340161,2938.5376743875354
16.36105195645037,2.0,3.8887638274760725,0.9954478260281511,0.14141954785567812,4376.01746792919,2938.508541995224
16.724630888815938,2.0,3.888763510584356,0.9953488657244152,0.14141986474739476,4375.320055563339,2938.4787964963434
17.0882098211815,2.0,3.8887632637888387,0.9952499054206794,0.14142011154291184,4374.62325486785,2938.4484393271014
17.451788753547063,2.0,3.8887630715842967,0.9951509451169435,0.1414203037474538,4373.927064409879,2938.417471920341
17.815367685912626,2.0,3.8880895123538153,0.9950519848132076,0.1414204534365016,4373.231482759939,2938.385895705549
18.17894661827819,2.0,3.887762805317302,0.9949530245094717,0.14142057001444922,4372.536508491894,2938.3537121088634
18.542525550643756,2.0,3.887762714526305,0.9948540642057359,0.14142066080544613,4371.842140182945,2938.320922553082
18.90610448300932,2.0,3.8877626438182054,0.9947551039020001,0.14142073151354562,4371.148376413627,2938.2875284576685
19.26968341537488,2.0,3.8877625887506824,0.9946561435982643,0.14142078658106885,4370.455215767802,2938.2535312387627
19.633262347740448,2.0,3.887762545864052,0.9945571832945284,0.14142082946769907,4369.762656832647,2938.2189323091866
19.99684128010601,2.0,3.887762512463911,0.9944582229907926,0.14142086286784028,4369.07069819865,2938.1837330784524
20.360420212471574,2.0,3.886826799574622,0.9943592626870568,0.1414208888798964,4368.3793384596,2938.1479349527713
20.723999144837137,2.0,3.887762466193645,0.9942603023833209,0.14142090913810607,4367.688576212581,2938.111539335059
21.0875780772027,2.0,3.8867624504165352,0.9941613420795851,0.14142092491521563,4366.998410057962,2938.074547624947
21.451157009568266,2.0,3.8867624381293098,0.9940623817758493,0.14142093720244092,4366.3088385993915,2938.0369612187865
21.81473594193383,2.0,3.8867624285600093,0.9939634214721135,0.14142094677174158,4365.61986044379,2937.998781509658
22.178314874299392,2.0,3.8867624211074303,0.9938644611683775,0.14142095422432044,4364.931474201338,2937.9600098873784
22.54189380666496,2.0,3.886762415303356,0.9937655008646417,0.1414209600283947,4364.243678485474,2937.92064773851
22.90547273903052,2.0,3.8867624107831387,0.9936665405609058,0.14142096454861225,4363.556471912887,2937.8806964463665
23.269051671396085,2.0,3.8857624072627903,0.99356758025717,0.14142096806896123,4362.869853103502,2937.840157391021
23.632630603761648,2.0,3.88576240452114,0.9934686199534342,0.14142097081061178,4362.183820680478,2937.799031949314
23.99620953612721,2.0,3.88576240238594,0.9933696596496984,0.14142097294581138,4361.4983732702,2937.7573214948607
