Q,k,c,R_s,R1,C1,_meta_loss,_meta_acc_rate,Cycle,RMSE
2.0162938971200863,0.008011128817385596,0.5166379430418842,0.10079166640778979,0.001124811166941442,22.902193400189258,0.04566530838625503,0.5137222222222222,1,0.04566530838625503
1.8681314610107684,0.008061344817340145,0.5168293830129428,0.11054753901363028,0.001148977629966495,22.870467150750432,0.04191122476800446,0.3425874125874126,3,0.04191122476800446
1.8809758976650646,0.008035013057945897,0.5277593166549213,0.11285100388942576,0.0011559988005152245,23.06916533126006,0.041251868458081487,0.35545454545454547,5,0.041251868458081487
1.8809758976650646,0.008035013057945897,0.5277593166549213,0.11285100388942576,0.0011559988005152245,23.06916533126006,0.04223558373645315,0.34881118881118883,7,0.04223558373645315
1.856384014610526,0.008047694475968994,0.514907052237349,0.11195260168688846,0.0011723254117332537,23.52496326252275,0.042161981936285974,0.32884615384615384,9,0.042161981936285974
1.858776962486339,0.008065911110786188,0.5066374986595946,0.11060278619696594,0.0011563950942911332,24.36571665426367,0.04334486412719975,0.3393006993006993,11,0.04334486412719975
1.858776962486339,0.008065911110786188,0.5066374986595946,0.11060278619696594,0.0011563950942911332,24.36571665426367,0.04256492702598377,0.3183566433566434,13,0.04256492702598377
1.8702300644496384,0.008072752062678507,0.5094060723861044,0.11083020344646603,0.0011764000673051864,24.440056417858553,0.03586080211534348,0.34982517482517483,15,0.03586080211534348
1.8469897195073566,0.008105577528489824,0.5095205356415573,0.1065218248102391,0.0011910968680602855,23.79642448763632,0.03408669957514709,0.33975524475524477,17,0.03408669957514709
1.8469897195073566,0.008105577528489824,0.5095205356415573,0.1065218248102391,0.0011910968680602855,23.79642448763632,0.03418482210237093,0.3326223776223776,19,0.03418482210237093
1.8469897195073566,0.008105577528489824,0.5095205356415573,0.1065218248102391,0.0011910968680602855,23.79642448763632,0.035262520960030026,0.30863636363636365,21,0.035262520960030026
1.8369097339254497,0.008099513922618477,0.5138486501585047,0.10481131931310728,0.001205593260458204,23.626583680254566,0.029937159865517076,0.3266083916083916,24,0.029937159865517076
1.836275731832433,0.008115930546158398,0.511477549105166,0.10645134825449133,0.001197046363267402,24.25226786683359,0.028374978042602292,0.3132867132867133,26,0.028374978042602292
1.8353367490457861,0.008125531772389965,0.5097368865322006,0.10861483779956203,0.001173117347745075,24.517459079885374,0.029999952004448015,0.30891608391608394,28,0.029999952004448015
1.8249612921101426,0.008162944977425417,0.5039457430374833,0.10741091879002838,0.0011716203092956019,24.595032476611856,0.029967757255181568,0.3467832167832168,30,0.029967757255181568
1.8249612921101426,0.008162944977425417,0.5039457430374833,0.10741091879002838,0.0011716203092956019,24.595032476611856,0.025883475815306856,0.3148951048951049,32,0.025883475815306856
1.8249612921101426,0.008162944977425417,0.5039457430374833,0.10741091879002838,0.0011716203092956019,24.595032476611856,0.024572388723254387,0.31300699300699303,34,0.024572388723254387
1.8252813112012378,0.008066650669293846,0.5128128259882766,0.10743458980318275,0.001159321999075131,24.714515881556373,0.028360898637954365,0.29657342657342656,36,0.028360898637954365
1.8252813112012378,0.008066650669293846,0.5128128259882766,0.10743458980318275,0.001159321999075131,24.714515881556373,0.030136343338264128,0.3061888111888112,38,0.030136343338264128
1.8692864019147433,0.008058747046236396,0.5162831611764905,0.10617240576326835,0.001192425864356059,24.786834413402147,0.02825153088900258,0.30615384615384617,41,0.02825153088900258
1.8692864019147433,0.008058747046236396,0.5162831611764905,0.10617240576326835,0.001192425864356059,24.786834413402147,0.03169989066878403,0.2916783216783217,45,0.03169989066878403
1.8573464644792708,0.00799351215985252,0.5323317875576065,0.10492847525054565,0.0012004977097125,24.88257742799329,0.028030433383516157,0.3191958041958042,49,0.028030433383516157
1.8478497823979445,0.008010908882908391,0.5288812559248931,0.10429009151422262,0.0011695561827899325,24.75361209387487,0.025395205128161912,0.3383216783216783,53,0.025395205128161912
1.8467083171054144,0.008031803831345257,0.5293723802142293,0.1058886380663197,0.0011476100121412907,24.989551990962106,0.027935702404935904,0.3204195804195804,57,0.027935702404935904
1.8467083171054144,0.008031803831345257,0.5293723802142293,0.1058886380663197,0.0011476100121412907,24.989551990962106,0.02763174965951147,0.30153846153846153,61,0.02763174965951147
1.8349785183765712,0.008004076489529239,0.5288964176714167,0.10457313421285819,0.0011406620853241913,25.358582002528873,0.021881210905306574,0.31576923076923075,65,0.021881210905306574
1.8352358155044755,0.007983428986263074,0.5359220983720538,0.1063787958689905,0.0011713679054075829,25.665786710908492,0.02421529821267971,0.2951048951048951,69,0.02421529821267971
1.8352358155044755,0.007983428986263074,0.5359220983720538,0.1063787958689905,0.0011713679054075829,25.665786710908492,0.02892446617449019,0.3017832167832168,73,0.02892446617449019
1.8228479979014236,0.007968874782399719,0.5403847092002716,0.10600128723608654,0.0011934852273684652,25.56262666402032,0.023374788419696268,0.3293706293706294,77,0.023374788419696268
1.8260439279102,0.007922998153141203,0.5343080127542523,0.10794696009286893,0.0011806095910805831,25.316547861010267,0.024526525608614468,0.30786713286713285,81,0.024526525608614468
1.8726090069438874,0.00794282218625292,0.5200070721055865,0.10774445529422733,0.0011917244106205587,25.269551141509503,0.026260170398058832,0.2974825174825175,85,0.026260170398058832
1.855751063067712,0.008044635258186661,0.5200273986278766,0.10705228694446733,0.0011945440097937549,27.410398411218157,0.028008157727663532,0.3187762237762238,89,0.028008157727663532
1.8391157274860295,0.007961751772144568,0.5195819007905687,0.10574913473780204,0.00118974377144811,27.23044588835778,0.02445116104267185,0.31545454545454543,93,0.02445116104267185
1.8286402555638839,0.00803925685775095,0.5163839022779514,0.10745091835458914,0.0012005357562710924,27.058792474712273,0.027365384231274607,0.3298951048951049,97,0.027365384231274607
1.824146987891879,0.008024346708698513,0.518780230382689,0.10826485620687512,0.0012115047052061233,27.41220005722335,0.027100107207271358,0.3344055944055944,101,0.027100107207271358
1.824146987891879,0.008024346708698513,0.518780230382689,0.10826485620687512,0.0012115047052061233,27.41220005722335,0.029532882472165164,0.3264335664335664,105,0.029532882472165164
1.8083701784728385,0.007910967206090145,0.5147388736355196,0.10831728119274422,0.0012204905360086481,27.078234177484266,0.033026484572527055,0.36772727272727274,109,0.033026484572527055
1.8019376670816176,0.007927060097239601,0.5267668854602725,0.107540771365546,0.001207078136309772,27.264465108730683,0.03173871419532685,0.34055944055944054,113,0.03173871419532685
1.7918189560916213,0.007897349005882884,0.5266428913335095,0.10947136636360226,0.0011893666880660738,27.31638233937536,0.03465223971093666,0.36041958041958044,117,0.03465223971093666
1.7918189560916213,0.007897349005882884,0.5266428913335095,0.10947136636360226,0.0011893666880660738,27.31638233937536,0.03188949950050424,0.33454545454545453,121,0.03188949950050424
1.7918189560916213,0.007897349005882884,0.5266428913335095,0.10947136636360226,0.0011893666880660738,27.31638233937536,0.03503312707794032,0.33472027972027973,125,0.03503312707794032
1.781719771440417,0.007885540208838906,0.5218560085187438,0.10745743646346116,0.0011673450924623388,26.44686928808049,0.03552990205580286,0.33426573426573425,129,0.03552990205580286
1.790435491851026,0.00785922777293503,0.5094650583409073,0.11020451694716678,0.0011767527310301488,26.603368974772287,0.0296050258550505,0.3337762237762238,133,0.0296050258550505
1.784784961394317,0.00784225817138165,0.49942191519277496,0.10984539748824869,0.0011720127995934698,26.679362765912437,0.0383301539710862,0.3362937062937063,135,0.0383301539710862
1.7742052767077297,0.007836616391483876,0.4870907947457148,0.11238916439285775,0.0011927237778164078,26.80515652054816,0.03996727080876503,0.3496153846153846,139,0.03996727080876503
1.7742052767077297,0.007836616391483876,0.4870907947457148,0.11238916439285775,0.0011927237778164078,26.80515652054816,0.041257296536768934,0.36255244755244753,143,0.041257296536768934
1.7570120274762528,0.007939348987219243,0.4955705989917015,0.11489549864973311,0.001167584841744446,27.365341546450203,0.041135808104108856,0.3603146853146853,147,0.041135808104108856
1.8143827349059096,0.008043923691600894,0.4970752108398752,0.10732313942215829,0.0011403139202843659,27.782690047053688,0.026786269610780948,0.3087062937062937,149,0.026786269610780948
1.803783898559475,0.00804646669101522,0.49490593687040907,0.10648405464669217,0.0011776883813173948,28.18768524436845,0.02808458397919223,0.3253846153846154,153,0.02808458397919223
1.7908736622859003,0.008072170383088488,0.48654936578701136,0.10663733454095643,0.0011671908570380358,27.832262037412395,0.031537705232449205,0.32811188811188813,157,0.031537705232449205
1.78028921852612,0.008084231300469622,0.4664990203865917,0.11100775181763266,0.0011562078701096137,27.32292283122589,0.03606873717833934,0.3201048951048951,161,0.03606873717833934
1.7698669019984723,0.008051451916188663,0.46805351310355897,0.11100495630401849,0.0011537185376976303,27.204898573918445,0.03553918110790407,0.34251748251748254,165,0.03553918110790407
1.7643459518562667,0.007989390142808205,0.47095623422329114,0.11244241885215613,0.0011782920349555175,27.056234908650453,0.03672408075766007,0.3193006993006993,169,0.03672408075766007
1.7597249264385457,0.007977395013544712,0.4753358482876599,0.11175410891828817,0.001180469198541772,26.933674013504532,0.03939842727650267,0.3404195804195804,173,0.03939842727650267
1.749434158876078,0.007983613774991271,0.4698486564353496,0.11214402648623951,0.0011714331331851096,26.808827396426366,0.04308809686907386,0.35685314685314684,177,0.04308809686907386
1.7581608261701458,0.007922671506568238,0.4719738980292016,0.11645341661235455,0.001153510718471401,26.991137066628273,0.04620596267889919,0.3548951048951049,181,0.04620596267889919
1.7519567315767384,0.007888521062780927,0.4661780328578053,0.11893825525956642,0.0011479092339467855,26.88728163367696,0.04782138153032255,0.36332167832167833,185,0.04782138153032255
1.7478672922118423,0.007924420630115628,0.4677477152944175,0.12090762920600648,0.001167043130733028,26.72634675065148,0.049852094205738294,0.3575524475524475,189,0.049852094205738294
1.7426933237929125,0.007866751349568858,0.4656770003644346,0.11976442056049863,0.0011728265385168503,26.562668434666012,0.04991935542244015,0.356993006993007,193,0.04991935542244015
1.7426933237929125,0.007866751349568858,0.4656770003644346,0.11976442056049863,0.0011728265385168503,26.562668434666012,0.0543244224843064,0.3745104895104895,197,0.0543244224843064
1.732047860213441,0.007933231512119358,0.4648788006222017,0.12015707662890719,0.0011613869954582366,27.131085689214068,0.05327070971557763,0.355034965034965,201,0.05327070971557763
1.7232447363753187,0.007915590224009408,0.464285586649607,0.12264775405047829,0.0011427712407242013,27.23087071155521,0.05454336687261525,0.36423076923076925,205,0.05454336687261525
1.7195495885798857,0.007860546036416512,0.4679597194051192,0.12436968137870077,0.001130643179550385,27.387937409392016,0.05638241628402248,0.36835664335664337,209,0.05638241628402248
1.7105859251087823,0.007861675292604736,0.46301231810152904,0.12296883027533217,0.0011291054463023775,27.547597882110843,0.05694783098638075,0.38314685314685315,213,0.05694783098638075
